Order,Family,Subfamily,Tribe,Name,Genus,Species,Sociality,Source:Sociality,Haplodiploidy,Source: Haplodiploidy
Hymenoptera,Formicidae,,,Strongylognathus_huberi,Strongylognathus,huberi,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Strumigenys_doriae,Strumigenys,doriae,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Strumigenys_friedae,Strumigenys,friedae,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Strumigenys_godeffroyi,Strumigenys,godeffroyi,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Tapinoma_erraticum,Tapinoma,erraticum,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Tapinoma_indicum,Tapinoma,indicum,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Tapinoma_melanocephalum,Tapinoma,melanocephalum,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Tapinoma_nigerrimum,Tapinoma,nigerrimum,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Tapinoma_sessile,Tapinoma,sessile,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Tapinoma_simrothi,Tapinoma,simrothi,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Tapinoma_sp.1,Tapinoma,sp.1,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Technomyrmex_albipes,Technomyrmex,albipes,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Technomyrmex_sp.1,Technomyrmex,sp.1,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Technomyrmex_sp.2,Technomyrmex,sp.2,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Technomyrmex_sp.3,Technomyrmex,sp.3,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Technomyrmex_sp2 bicolor,Technomyrmex,sp2 bicolor,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Temnothorax_affinis,Temnothorax,affinis,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Temnothorax_ambiguus,Temnothorax,ambiguus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Temnothorax_andrei,Temnothorax,andrei,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Temnothorax_angustulus,Temnothorax,angustulus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Temnothorax_c.f. interrupus,Temnothorax,c.f. interrupus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Temnothorax_c.f. lichtensteini,Temnothorax,c.f. lichtensteini,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Temnothorax_congruus,Temnothorax,congruus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Temnothorax_corticalis,Temnothorax,corticalis,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Temnothorax_curvispinosus,Temnothorax,curvispinosus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Temnothorax_duloticus,Temnothorax,duloticus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Temnothorax_exilis,Temnothorax,exilis,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Temnothorax_flavicornis,Temnothorax,flavicornis,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Temnothorax_gredosi,Temnothorax,gredosi,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Temnothorax_interruptus,Temnothorax,interruptus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Temnothorax_kraussei,Temnothorax,kraussei,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Temnothorax_lichtensteini,Temnothorax,lichtensteini,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Temnothorax_longispinosus,Temnothorax,longispinosus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Temnothorax_melas,Temnothorax,melas,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Temnothorax_niger,Temnothorax,niger,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Temnothorax_nigriceps,Temnothorax,nigriceps,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Temnothorax_nylanderi,Temnothorax,nylanderi,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Temnothorax_parvulus,Temnothorax,parvulus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Temnothorax_rabaudi,Temnothorax,rabaudi,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Temnothorax_racovitzai,Temnothorax,racovitzai,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Temnothorax_recedens,Temnothorax,recedens,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Temnothorax_rottenbergii,Temnothorax,rottenbergii,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Temnothorax_rugatulus,Temnothorax,rugatulus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Temnothorax_schaumii,Temnothorax,schaumii,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Temnothorax_sordidulus,Temnothorax,sordidulus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Temnothorax_specularis,Temnothorax,specularis,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Temnothorax_spinosior,Temnothorax,spinosior,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Temnothorax_spinosius,Temnothorax,spinosius,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Temnothorax_ssp tuberum group,Temnothorax,ssp tuberum group,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Temnothorax_tristis,Temnothorax,tristis,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Temnothorax_tuberum,Temnothorax,tuberum,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Temnothorax_unifasciatus,Temnothorax,unifasciatus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Tetramorium_adelphon,Tetramorium,adelphon,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Tetramorium_brevidentatum,Tetramorium,brevidentatum,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Tetramorium_caespitum,Tetramorium,caespitum,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Tetramorium_eleates,Tetramorium,eleates,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Tetramorium_forte,Tetramorium,forte,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Tetramorium_guineense,Tetramorium,guineense,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Tetramorium_kheperra,Tetramorium,kheperra,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Tetramorium_lanuginosum,Tetramorium,lanuginosum,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Tetramorium_pacificum,Tetramorium,pacificum,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Tetramorium_pnyxis,Tetramorium,pnyxis,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Tetramorium_semilaeve,Tetramorium,semilaeve,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Tetramorium_seneb,Tetramorium,seneb,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Tetramorium_simillimum,Tetramorium,simillimum,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Tetramorium_smithi,Tetramorium,smithi,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Tetramorium_sp.1,Tetramorium,sp.1,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Tetramorium_sp.10,Tetramorium,sp.10,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Tetramorium_sp.11,Tetramorium,sp.11,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Tetramorium_sp.12,Tetramorium,sp.12,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Tetramorium_sp.2,Tetramorium,sp.2,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Tetramorium_sp.3,Tetramorium,sp.3,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Tetramorium_sp.4,Tetramorium,sp.4,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Tetramorium_sp.5,Tetramorium,sp.5,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Tetramorium_sp.6,Tetramorium,sp.6,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Tetramorium_sp.7,Tetramorium,sp.7,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Tetramorium_sp.8,Tetramorium,sp.8,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Tetramorium_sp.9,Tetramorium,sp.9,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Tetramorium_spinosum,Tetramorium,spinosum,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Tetramorium_walshi,Tetramorium,walshi,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Tetraponera_allaborans,Tetraponera,allaborans,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Tetraponera_sp.1,Tetraponera,sp.1,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Tetraponera_sp.2,Tetraponera,sp.2,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Trachymyrmex_septentrionales,Trachymyrmex,septentrionales,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Trachymyrmex_sp.1,Trachymyrmex,sp.1,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Trachymyrmex_sp.2,Trachymyrmex,sp.2,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Typhlomyrmex_meire,Typhlomyrmex,meire,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Typhlomyrmex_rogenhoferi,Typhlomyrmex,rogenhoferi,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Vollenhovia_emeryii,Vollenhovia,emeryii,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,"Vollenhovia_sp, ANIC-3",Vollenhovia,"sp, ANIC-3",advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Vollenhovia_sp.1,Vollenhovia,sp.1,advanced eusocial,,arrhenotoky,
Isoptera,Kalotermitidae,,,Bifiditermes_improbus,Bifiditermes,improbus,advanced eusocial,,diploid,
Isoptera,Kalotermitidae,,,Cryptotermes_austrinus,Cryptotermes,austrinus,advanced eusocial,,diploid,
Isoptera,Kalotermitidae,,,Cryptotermes_brevis,Cryptotermes,brevis,advanced eusocial,,diploid,
Isoptera,Kalotermitidae,,,Cryptotermes_cristatus,Cryptotermes,cristatus,advanced eusocial,,diploid,
Isoptera,Kalotermitidae,,,Cryptotermes_cynocephalus,Cryptotermes,cynocephalus,advanced eusocial,,diploid,
Isoptera,Kalotermitidae,,,Cryptotermes_domesticus,Cryptotermes,domesticus,advanced eusocial,,diploid,
Isoptera,Kalotermitidae,,,Cryptotermes_domesticus,Cryptotermes,domesticus,advanced eusocial,,diploid,
Isoptera,Kalotermitidae,,,Cryptotermes_dudleyi,Cryptotermes,dudleyi,advanced eusocial,,diploid,
Isoptera,Kalotermitidae,,,Cryptotermes_gearyi,Cryptotermes,gearyi,advanced eusocial,,diploid,
Isoptera,Kalotermitidae,,,Cryptotermes_papulosus,Cryptotermes,papulosus,advanced eusocial,,diploid,
Isoptera,Kalotermitidae,,,Cryptotermes_primus,Cryptotermes,primus,advanced eusocial,,diploid,
Isoptera,Kalotermitidae,,,Cryptotermes_queenslandis,Cryptotermes,queenslandis,advanced eusocial,,diploid,
Isoptera,Kalotermitidae,,,Cryptotermes_riverinae,Cryptotermes,riverinae,advanced eusocial,,diploid,
Isoptera,Kalotermitidae,,,Cryptotermes_secundus,Cryptotermes,secundus,advanced eusocial,,diploid,
Isoptera,Kalotermitidae,,,Cryptotermes_secundus,Cryptotermes,secundus,advanced eusocial,,diploid,
Isoptera,Kalotermitidae,,,Cryptotermes_sp.,Cryptotermes,sp.,advanced eusocial,,diploid,
Isoptera,Kalotermitidae,,,Glyptotermes_brevicornis,Glyptotermes,brevicornis,advanced eusocial,,diploid,
Isoptera,Kalotermitidae,,,Glyptotermes_iridipennis,Glyptotermes,iridipennis,advanced eusocial,,diploid,
Isoptera,Kalotermitidae,,,Incisitermes_barretti,Incisitermes,barretti,advanced eusocial,,diploid,
Isoptera,Kalotermitidae,,,Incisitermes_sp.,Incisitermes,sp.,advanced eusocial,,diploid,
Isoptera,Kalotermitidae,,,Kalotermes_convexus,Kalotermes,convexus,advanced eusocial,,diploid,
Isoptera,Kalotermitidae,,,Kalotermes_flavicollis,Kalotermes,flavicollis,advanced eusocial,,diploid,
Isoptera,Kalotermitidae,,,Neotermes_insularis,Neotermes,insularis,advanced eusocial,,diploid,
Isoptera,Kalotermitidae,,,Neotermes_insularis,Neotermes,insularis,advanced eusocial,,diploid,
Isoptera,Kalotermitidae,,,Procryptotermes_australiensis,Procryptotermes,australiensis,advanced eusocial,,diploid,
Isoptera,Rhinotermitidae,,,Coptotermes_acinaciformis,Coptotermes,acinaciformis,advanced eusocial,,diploid,
Isoptera,Rhinotermitidae,,,Reticulitermes_urbis,Reticulitermes,urbis,advanced eusocial,,diploid,
Isoptera,Rhinotermitidae,,,Reticulitermes_lucifugus grassei,Reticulitermes,lucifugus grassei,advanced eusocial,,diploid,
Isoptera,Stolotermitidae,,,Porotermes_adamsoni,Porotermes,adamsoni,advanced eusocial,,diploid,
Isoptera,Stolotermitidae,,,Stolotermes_victoriensis,Stolotermes,victoriensis,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Acidnotermes_praus,Acidnotermes,praus,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Afrosubulitermes_congoensis,Afrosubulitermes,congoensis,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Amitermes_darwini,Amitermes,darwini,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Amitermes_eucalipti,Amitermes,eucalipti,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Amitermes_germanus,Amitermes,germanus,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Amitermes_parvus,Amitermes,parvus,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Crenetermes_albotarsalis,Crenetermes,albotarsalis,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Cubitermes_exiguus,Cubitermes,exiguus,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Cubitermes_sankurensis,Cubitermes,sankurensis,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Cubitermes_sp. 1.,Cubitermes,sp. 1.,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Cubitermes_weissi,Cubitermes,weissi,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Drepanotermes_septentrionalis,Drepanotermes,septentrionalis,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Ephelotermes_melachoma,Ephelotermes,melachoma,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Ephelotermes_taylori,Ephelotermes,taylori,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Kalotermes_approximatus,Kalotermes,approximatus,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Kalotermes_approximatus,Kalotermes,approximatus,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Kalotermes_Flavicollis,Kalotermes,Flavicollis,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Lophotermes_septentrionalis,Lophotermes,septentrionalis,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Macrognathotermes_sunteri,Macrognathotermes,sunteri,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Macrotermes_bellicosus,Macrotermes,bellicosus,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Mastotermes_darwiniensis,Mastotermes,darwiniensis,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Microcerotermes_boreus,Microcerotermes,boreus,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Microcerotermes_fuscotibiatis,Microcerotermes,fuscotibiatis,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Microcerotermes_nervosus,Microcerotermes,nervosus,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Microcerotermes_parvulus,Microcerotermes,parvulus,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Microcerotermes_sp.1,Microcerotermes,sp.1,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Microcerotermes_sp.2,Microcerotermes,sp.2,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Microtermes_sp.1,Microtermes,sp.1,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Nasutitermes_arboreus,Nasutitermes,arboreus,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Nasutitermes_graveolus,Nasutitermes,graveolus,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Nasutitermes_longipennis,Nasutitermes,longipennis,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Nasutitermes_triodiae,Nasutitermes,triodiae,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Noditermes_lamanianus,Noditermes,lamanianus,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Odontotermes_redemanni,Odontotermes,redemanni,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Odontotermes_snyderi,Odontotermes,snyderi,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Odontotermes_sp.1,Odontotermes,sp.1,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Ophiotermes_mandibularis,Ophiotermes,mandibularis,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Pericapritermes_sp.1,Pericapritermes,sp.1,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Procubitermes_sp. 1,Procubitermes,sp. 1,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Protermes_minimus,Protermes,minimus,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Pseudacanthotermes_militaris,Pseudacanthotermes,militaris,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Reticulitermes_flavipes,Reticulitermes,flavipes,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Reticulitermes_lucifugus,Reticulitermes,lucifugus,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Reticutitermes_santonensis,Reticutitermes,santonensis,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Schedorhinotermes_lamanianus,Schedorhinotermes,lamanianus,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Tenuirostritermes_tenuirostris,Tenuirostritermes,tenuirostris,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Thoracotermes_macrothorax,Thoracotermes,macrothorax,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Tuberculitermes_bycanistes,Tuberculitermes,bycanistes,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Tumulitermes_pastinator,Tumulitermes,pastinator,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Unguitermes_bouilloni,Unguitermes,bouilloni,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Zootermopsis_angusticollis,Zootermopsis,angusticollis,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Zootermopsis_angusticollis,Zootermopsis,angusticollis,advanced eusocial,,diploid,
Isoptera,Termitidae,,,Zootermopsis_nevadensis,Zootermopsis,nevadensis,advanced eusocial,,diploid,
Thysanoptera,Phlaeothripidae,,,Kladothrips _rugosus,Kladothrips ,rugosus,solitary,https://www.pnas.org/doi/10.1073/pnas.020510097,arrhenotoky,
Thysanoptera,Phlaeothripidae,,,Kladothrips _ellobus,Kladothrips ,ellobus,solitary,https://www.pnas.org/doi/10.1073/pnas.020510097,arrhenotoky,
Thysanoptera,Phlaeothripidae,,,Kladothrips _acaciae,Kladothrips ,acaciae,solitary,https://www.pnas.org/doi/10.1073/pnas.020510097,arrhenotoky,
Thysanoptera,Phlaeothripidae,,,Kladothrips _hamiltoni,Kladothrips ,hamiltoni,eusocial,https://www.pnas.org/doi/10.1073/pnas.020510097,arrhenotoky,
